rank	book_id	score	preview	start_line
29	18802	0.000108	﻿The Project Gutenberg eBook of Paalaala sa mga Mapagusapin	1
30	28803	0.000108	﻿The Project Gutenberg eBook of The Works of Mark Twain: An Index of all Project Gutenberg Editions	1
31	60012	0.000108	﻿The Project Gutenberg eBook of Index of the Project Gutenberg Works of George T. Ferris	1
32	41450	0.000108	﻿The Project Gutenberg eBook of The Project Gutenberg Collection of Works by Freethinkers	1
33	58573	0.000108	﻿The Project Gutenberg eBook of Index of the Project Gutenberg Works of Leonid Andreyev	1
34	59572	0.000108	﻿The Project Gutenberg eBook of Index of the Project Gutenberg Works of Walter Richard Cassels	1
35	15809	0.000108	﻿The Project Gutenberg eBook of A Apple Pie	1
36	33108	0.000108	﻿The Project Gutenberg eBook of Souvenir of Gay Head: Indelible Photographs	1
37	59361	0.000108	﻿The Project Gutenberg eBook of Index of the Project Gutenberg Works of Aldous Huxley	1
38	59570	0.000108	﻿The Project Gutenberg eBook of Index of the Project Gutenberg Works of Charles Bradlaugh	1
39	31476	0.000108	﻿The Project Gutenberg eBook of The Long Necked Bottle	1
40	6420	0.000108	﻿The Project Gutenberg eBook of U.S. Copyright Renewals, 1960	1
41	6161	0.000108	﻿The Project Gutenberg eBook of Copyright Renewals 1957	1
42	6348	0.000108	﻿The Project Gutenberg eBook of Copyright Renewals 1953	1
43	6349	0.000108	﻿The Project Gutenberg eBook of Copyright Renewals 1954	1
44	6419	0.000108	﻿The Project Gutenberg eBook of Copyright Renewals 1959	1
45	59785	0.000108	﻿The Project Gutenberg eBook of Index of the Project Gutenberg Works of James Joyce	1
46	10469	0.000108	﻿The Project Gutenberg eBook of Johnny Crow's Garden	1
47	27048	0.000108	﻿The Project Gutenberg eBook of Las tecnologías y el libro para todos	1
48	672	0.000108	﻿The Project Gutenberg eBook of The Secret Guide to Computers	1
49	59227	0.000108	﻿The Project Gutenberg eBook of Index of the Project Gutenberg Works of Charlotte Perkins Gilman	1
50	9064	0.000108	﻿The Project Gutenberg eBook of Gedichte	1
51	14184	0.000108	﻿The Project Gutenberg eBook of The Ladder to Learning	1
52	57720	0.000108	﻿The Project Gutenberg eBook of Index of the Project Gutenberg Works of George R. Sims	1
53	17060	0.000108	﻿The Project Gutenberg eBook of Death and Burial of Poor Cock Robin	1
54	57703	0.000108	﻿The Project Gutenberg eBook of Index of the Project Gutenberg Works of Vaughan Kester	1
55	58195	0.000108	﻿The Project Gutenberg eBook of Index of the Project Gutenberg Works of Edna Ferber	1
56	28850	0.000108	﻿The Project Gutenberg eBook of The Project Gutenberg Works of John Lothrop Motley	1
57	59615	0.000108	﻿The Project Gutenberg eBook of Index of the Project Gutenberg Works of George Jacob Holyoake	1
58	30151	0.000108	﻿The Project Gutenberg eBook of Macedonia: A Nation at a Crossroads	1
59	30152	0.000108	﻿The Project Gutenberg eBook of Narcissistic and Psychopathic Leaders	1
60	3686	0.000108	﻿The Project Gutenberg eBook of The Army of the Cumberland	1
61	30154	0.000108	﻿The Project Gutenberg eBook of Essays on God and Freud	1
62	8214	0.000108	﻿The Project Gutenberg eBook of Capitalistic Musings	1
63	33375	0.000108	﻿The Project Gutenberg eBook of Watch (First 25,000 words)	1
64	33374	0.000108	﻿The Project Gutenberg eBook of Wake (First 25,000 words)	1
65	5887	0.000108	﻿The Project Gutenberg eBook of The Labor Divide	1
66	8216	0.000108	﻿The Project Gutenberg eBook of Issues in Ethics	1
67	8218	0.000108	﻿The Project Gutenberg eBook of Wars and Empire	1
68	11261	0.000108	﻿The Project Gutenberg eBook of Cyclopedia of Philosophy	1
69	11262	0.000108	﻿The Project Gutenberg eBook of Cyclopedia of Economics	1
70	28409	0.000108	﻿The Project Gutenberg eBook of Facts and Fictions in the Securities Industry	1
71	4662	0.000108	﻿The Project Gutenberg eBook of Narcissism Book of Quotes	1
72	28363	0.000108	﻿The Project Gutenberg eBook of MindGames: Short Fiction about Bizarre Mental Health Disorders	1
73	4663	0.000108	﻿The Project Gutenberg eBook of Malignant Self Love [Excerpts]	1
74	14557	0.000108	﻿The Project Gutenberg eBook of The Conundrums of Psychology	1
75	12701	0.000108	﻿The Project Gutenberg eBook of The Suffering of Being Kafka	1
76	8420	0.000108	﻿The Project Gutenberg eBook of Issues in Population and Bioethics	1
77	8421	0.000108	﻿The Project Gutenberg eBook of The First Book of Factoids	1
78	57691	0.000108	﻿The Project Gutenberg eBook of Index of the Project Gutenberg Memoirs of Casanova	1
79	30153	0.000108	﻿The Project Gutenberg eBook of Abuse, Torture, and Trauma and their Consequences and Effects	1
80	255	0.000108	﻿The Project Gutenberg eBook of QREAD, Etext Reader for Windows	1
81	4742	0.000108	﻿The Project Gutenberg eBook of TrendSiters Digital Content and Web Technologies	1
82	117	0.000108	﻿The Project Gutenberg eBook of Symphony No. 5 in C minor Opus 67	1
83	156	0.000108	﻿The Project Gutenberg eBook of Symphony No. 5 in C minor, Opus 67	1
84	59194	0.000108	﻿The Project Gutenberg eBook of Index of the Project Gutenberg Works of Alexander Pushkin	1
85	276	0.000108	﻿The Project Gutenberg eBook of Franz Haydn's 104th Symphony [1794-5]	1
86	7901	0.000108	﻿The Project Gutenberg eBook of American Historical and Literary Curiosities, Part 01	1
87	7902	0.000108	﻿The Project Gutenberg eBook of American Historical and Literary Curiosities, Part 02	1
88	7903	0.000108	﻿The Project Gutenberg eBook of American Historical and Literary Curiosities, Part 03	1
89	7904	0.000108	﻿The Project Gutenberg eBook of American Historical and Literary Curiosities, Part 04	1
90	7905	0.000108	﻿The Project Gutenberg eBook of American Historical and Literary Curiosities, Part 05	1
91	7906	0.000108	﻿The Project Gutenberg eBook of American Historical and Literary Curiosities, Part 06	1
92	7907	0.000108	﻿The Project Gutenberg eBook of American Historical and Literary Curiosities, Part 07	1
93	7908	0.000108	﻿The Project Gutenberg eBook of American Historical and Literary Curiosities, Part 08	1
94	7909	0.000108	﻿The Project Gutenberg eBook of American Historical and Literary Curiosities, Part 09	1
95	7910	0.000108	﻿The Project Gutenberg eBook of American Historical and Literary Curiosities, Part 10	1
96	7911	0.000108	﻿The Project Gutenberg eBook of American Historical and Literary Curiosities, Part 11	1
97	7912	0.000108	﻿The Project Gutenberg eBook of American Historical and Literary Curiosities, Part 12	1
98	7913	0.000108	﻿The Project Gutenberg eBook of American Historical and Literary Curiosities, Part 13	1
99	7914	0.000108	﻿The Project Gutenberg eBook of American Historical and Literary Curiosities, Part 14	1
100	7915	0.000108	﻿The Project Gutenberg eBook of American Historical and Literary Curiosities, Part 15	1
